pitch_id,game_id,season,date,pitch_number,pitcher_id,batter_id,batter_name,pre_pitch_inning,is_top_half,pre_pitch_outs,pre_pitch_balls,pre_pitch_strikes,release_speed,fast_first_pitch,month,day_of_week,home_team_id_enc,away_team_id_enc,home_team_name_enc,away_team_name_enc,pitcher_name_enc,pitch_type_enc,venue_id_enc
1690372,55836,2021,2021-07-29,1,4900.0,4608,George Springer,1,1,0,0,0,93.0,1,7,3,23,21,3,28,12,3,20
1687637,56623,2021,2021-07-29,1,5246.0,5291,Raimel Tapia,1,1,0,0,0,90.4,1,7,3,14,29,20,8,21,2,29
1688215,56946,2021,2021-07-29,1,4446.0,29,Alcides Escobar,1,1,0,0,0,98.3,1,7,3,12,23,18,29,59,3,28
1688415,56980,2021,2021-07-29,1,4539.0,4768,Joc Pederson,1,1,0,0,0,94.3,1,7,3,8,11,15,1,49,3,21
1689815,57185,2021,2021-07-29,1,6126.0,5784,Cedric Mullins,1,1,0,0,0,92.2,1,7,3,1,22,8,2,5,3,4
1694493,56810,2021,2021-07-30,1,4412.0,533,Jose Altuve,1,1,0,0,0,91.2,1,7,4,15,3,21,10,28,3,3
1694849,57184,2021,2021-07-30,1,605.0,5396,Bradley Zimmer,1,1,0,0,0,90.8,1,7,4,24,28,5,7,31,3,11
1692733,57220,2021,2021-07-30,1,6243.0,5784,Cedric Mullins,1,1,0,0,0,94.2,1,7,4,1,22,8,2,50,3,4
1695832,55564,2021,2021-07-31,1,4172.0,5850,Myles Straw,1,1,0,0,0,87.3,0,7,5,24,28,5,7,10,5,11
1699885,56314,2021,2021-07-31,1,3616.0,180,Charlie Blackmon,1,1,0,0,0,92.8,1,7,5,14,29,20,8,55,3,29
1696179,56964,2021,2021-07-31,1,1367.0,6348,Jonathan India,1,1,0,0,0,88.8,0,7,5,8,27,15,6,44,3,21
1701855,55148,2021,2021-08-01,1,5571.0,67,Anthony Rizzo,1,1,0,0,0,96.7,1,8,6,2,10,12,18,46,5,0
1704163,55188,2021,2021-08-01,1,4582.0,6348,Jonathan India,1,1,0,0,0,91.1,1,8,6,8,27,15,6,37,5,21
1701554,55414,2021,2021-08-01,1,5091.0,5163,Whit Merrifield,1,1,0,0,0,95.3,1,8,6,20,4,26,11,26,3,13
1700185,55914,2021,2021-08-01,1,936.0,5065,Max Kepler,1,1,0,0,0,87.7,0,8,6,17,8,23,16,1,5,27
1703597,56227,2021,2021-08-01,1,181.0,6109,Tyrone Taylor,1,1,0,0,0,93.0,1,8,6,10,7,1,15,6,5,22
1703075,56990,2021,2021-08-01,1,6068.0,533,Jose Altuve,1,1,0,0,0,95.1,1,8,6,15,3,21,10,33,5,3
1704452,54889,2021,2021-08-02,1,4626.0,5850,Myles Straw,1,1,0,0,0,94.5,1,8,0,20,28,26,7,45,3,13
1709215,55289,2021,2021-08-03,1,5542.0,5065,Max Kepler,1,1,0,0,0,91.0,1,8,1,26,8,6,16,52,3,30
1710448,55521,2021,2021-08-03,1,5584.0,533,Jose Altuve,1,1,0,0,0,95.6,1,8,1,5,3,11,10,54,3,17
1708687,55822,2021,2021-08-03,1,4346.0,5850,Myles Straw,1,1,0,0,0,89.6,0,8,1,20,28,26,7,17,3,13
1708135,56168,2021,2021-08-03,1,6012.0,5163,Whit Merrifield,1,1,0,0,0,96.2,1,8,1,24,4,5,11,11,3,11
1710754,56737,2021,2021-08-03,1,3659.0,4208,Jean Segura,1,1,0,0,0,91.7,1,8,1,22,13,27,20,43,3,23
1708412,56885,2021,2021-08-03,1,519.0,5512,Ozzie Albies,1,1,0,0,0,88.5,0,8,1,17,11,23,1,23,5,27
1707197,57127,2021,2021-08-03,1,5081.0,4799,Tommy Pham,1,1,0,0,0,93.6,1,8,1,11,15,17,22,47,5,16
1709774,57133,2021,2021-08-03,1,525.0,5722,David Fletcher,1,1,0,0,0,93.2,1,8,1,19,5,25,12,24,3,24
1713994,55216,2021,2021-08-04,1,6126.0,4703,Enrique Hernandez,1,1,0,0,0,91.8,1,8,2,1,24,8,3,5,3,4
1714302,55371,2021,2021-08-04,1,5079.0,5163,Whit Merrifield,1,1,0,0,0,94.2,1,8,2,24,4,5,11,34,3,11
1715455,55499,2021,2021-08-04,1,5447.0,5065,Max Kepler,1,1,0,0,0,92.8,1,8,2,26,8,6,16,35,3,30
1715140,55951,2021,2021-08-04,1,5684.0,6513,Hoy Park,1,1,0,0,0,92.1,1,8,2,6,14,13,21,14,3,1
1711926,56372,2021,2021-08-04,1,5183.0,5784,Cedric Mullins,1,1,0,0,0,94.1,1,8,2,9,22,16,2,20,3,19
1712200,56436,2021,2021-08-04,1,677.0,533,Jose Altuve,1,1,0,0,0,96.2,1,8,2,5,3,11,10,40,3,17
1713062,57053,2021,2021-08-04,1,407.0,5512,Ozzie Albies,1,1,0,0,0,90.2,1,8,2,17,11,23,1,19,3,27
1711313,57065,2021,2021-08-04,1,5028.0,4799,Tommy Pham,1,1,0,0,0,95.4,1,8,2,11,15,17,22,13,5,16
1711600,57098,2021,2021-08-04,1,4946.0,5850,Myles Straw,1,1,0,0,0,93.9,1,8,2,20,28,26,7,48,5,13
1714880,57113,2021,2021-08-04,1,4971.0,4279,Rafael Ortega,1,1,0,0,0,95.1,1,8,2,27,26,7,4,22,3,8
1717630,55235,2021,2021-08-05,1,6243.0,4703,Enrique Hernandez,1,1,0,0,0,94.1,1,8,3,1,24,8,3,50,3,4
1717333,55987,2021,2021-08-05,1,4172.0,5163,Whit Merrifield,1,1,0,0,0,88.5,0,8,3,24,4,5,11,10,5,11
1719209,56343,2021,2021-08-05,1,5340.0,4279,Rafael Ortega,1,1,0,0,0,93.7,1,8,3,27,26,7,4,3,3,8
1723819,55298,2021,2021-08-06,1,4462.0,5201,Brandon Nimmo,1,1,0,0,0,91.2,1,8,4,12,9,18,17,29,3,28
1721943,55685,2021,2021-08-06,1,5754.0,6003,LaMonte Wade Jr,1,1,0,0,0,96.2,1,8,4,6,16,13,23,9,2,1
1720174,55847,2021,2021-08-06,1,936.0,5163,Whit Merrifield,1,1,0,0,0,89.0,0,8,4,17,4,23,11,1,5,27
1720722,56346,2021,2021-08-06,1,900.0,5795,Kevin Newman,1,1,0,0,0,84.1,0,8,4,26,14,6,21,53,2,30
1723183,56485,2021,2021-08-06,1,5312.0,4668,Miguel Rojas,1,1,0,0,0,93.5,1,8,4,27,2,7,14,15,3,8
1719803,56812,2021,2021-08-06,1,4708.0,5087,Tim Anderson,1,1,0,0,0,88.3,0,8,4,25,25,4,5,30,5,18
1722542,57230,2021,2021-08-06,1,931.0,5065,Max Kepler,1,1,0,0,0,88.0,0,8,4,3,8,9,16,58,3,5
1724724,55290,2021,2021-08-07,1,4626.0,4703,Enrique Hernandez,1,1,0,0,0,94.4,1,8,5,20,24,26,3,45,3,13
1725869,55345,2021,2021-08-07,1,5093.0,582,Justin Upton,1,1,0,0,0,93.0,1,8,5,5,5,11,12,27,3,17
1725503,55394,2021,2021-08-07,1,5440.0,6003,LaMonte Wade Jr,1,1,0,0,0,95.6,1,8,5,6,16,13,23,4,5,1
1726929,55585,2021,2021-08-07,1,6297.0,5065,Max Kepler,1,1,0,0,0,92.3,1,8,5,3,8,9,16,36,3,5
1724412,55865,2021,2021-08-07,1,5933.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,88.7,0,8,5,11,20,17,27,8,5,16
1728362,56073,2021,2021-08-07,1,5091.0,4703,Enrique Hernandez,1,1,0,0,0,93.8,1,8,5,20,24,26,3,26,3,13
1726659,57116,2021,2021-08-07,1,181.0,5493,Andrew Stevenson,1,1,0,0,0,93.7,1,8,5,10,23,1,29,6,5,22
1726139,57172,2021,2021-08-07,1,3616.0,5926,Josh VanMeter,1,1,0,0,0,92.9,1,8,5,14,0,20,0,55,5,29
1729530,55146,2021,2021-08-08,1,4887.0,5065,Max Kepler,1,1,0,0,0,92.2,1,8,6,3,8,9,16,32,5,5
1730104,55167,2021,2021-08-08,1,5019.0,5087,Tim Anderson,1,1,0,0,0,89.0,0,8,6,25,25,4,5,57,5,18
1729241,55193,2021,2021-08-08,1,5584.0,5722,David Fletcher,1,1,0,0,0,93.8,1,8,6,5,5,11,12,54,3,17
1731285,55511,2021,2021-08-08,1,519.0,5163,Whit Merrifield,1,1,0,0,0,88.3,0,8,6,17,4,23,11,23,3,27
1730753,56466,2021,2021-08-08,1,5517.0,5582,Victor Robles,1,1,0,0,0,93.3,1,8,6,10,23,1,29,39,3,22
1732255,56689,2021,2021-08-08,1,5542.0,6513,Hoy Park,1,1,0,0,0,91.0,1,8,6,26,14,6,21,52,3,30
1731930,56793,2021,2021-08-08,1,4346.0,4703,Enrique Hernandez,1,1,0,0,0,88.7,0,8,6,20,24,26,3,17,3,13
1729889,57016,2021,2021-08-08,1,4446.0,5201,Brandon Nimmo,1,1,0,0,0,99.2,1,8,6,12,9,18,17,59,3,28
1733052,55813,2021,2021-08-09,1,5246.0,4668,Miguel Rojas,1,1,0,0,0,93.5,1,8,0,14,2,20,14,21,3,29
2007133,55139,2021,2021-08-10,1,4900.0,6067,Randy Arozarena,1,1,0,0,0,92.2,1,8,1,23,19,3,26,12,3,20
2003043,56212,2021,2021-08-10,1,4946.0,5722,David Fletcher,1,1,0,0,0,93.1,1,8,1,20,5,26,12,48,5,15
2006238,56906,2021,2021-08-10,1,4972.0,5008,Trea Turner,1,1,0,0,0,94.8,1,8,1,12,6,18,13,0,3,28
2008518,54945,2021,2021-08-11,1,4207.0,4387,Robbie Grossman,1,1,0,0,0,92.7,1,8,2,21,1,2,9,38,5,10
2011163,56236,2021,2021-08-11,1,5187.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,89.3,0,8,2,16,20,22,27,51,5,6
2010873,56516,2021,2021-08-11,1,4412.0,5926,Josh VanMeter,1,1,0,0,0,93.9,1,8,2,15,0,21,0,28,3,3
2009698,56644,2021,2021-08-11,1,723.0,5776,Brandon Lowe,1,1,0,0,0,96.7,1,8,2,23,19,3,26,41,3,20
1746351,55030,2021,2021-08-12,1,4582.0,5582,Victor Robles,1,1,0,0,0,91.3,1,8,3,8,23,15,29,37,5,21
1746825,55244,2021,2021-08-12,1,4708.0,4519,Kolten Wong,1,1,0,0,0,87.0,0,8,3,25,7,4,15,30,3,18
1745541,56048,2021,2021-08-12,1,6068.0,5879,Connor Joe,1,1,0,0,0,93.3,1,8,3,15,29,21,8,33,5,3
1747784,55096,2021,2021-08-13,1,4639.0,5879,Connor Joe,1,1,0,0,0,95.0,1,8,4,15,29,21,8,2,3,3
1750545,55794,2021,2021-08-13,1,5495.0,4608,George Springer,1,1,0,0,0,93.4,1,8,4,16,21,22,28,7,3,6
1747202,56634,2021,2021-08-13,1,4446.0,6348,Jonathan India,1,1,0,0,0,98.3,1,8,4,12,27,18,6,59,3,28
1747484,56826,2021,2021-08-13,1,5372.0,5784,Cedric Mullins,1,1,0,0,0,95.0,1,8,4,23,22,3,2,42,3,20
1752802,55502,2021,2021-08-14,1,525.0,4823,Mark Canha,1,1,0,0,0,93.1,1,8,5,19,12,25,19,24,3,24
1753287,55596,2021,2021-08-14,1,6012.0,290,DJ LeMahieu,1,1,0,0,0,96.1,1,8,5,24,10,5,18,11,3,11
1755395,56389,2021,2021-08-14,1,4539.0,5008,Trea Turner,1,1,0,0,0,94.9,1,8,5,8,6,15,13,49,3,21
1753969,56942,2021,2021-08-14,1,5866.0,4608,George Springer,1,1,0,0,0,93.2,1,8,5,16,21,22,28,56,3,6
1752199,56960,2021,2021-08-14,1,3659.0,5512,Ozzie Albies,1,1,0,0,0,93.4,1,8,5,22,11,27,1,43,5,23
1759886,55851,2021,2021-08-15,1,4900.0,5784,Cedric Mullins,1,1,0,0,0,91.6,1,8,6,23,22,3,2,12,5,20
1758255,56814,2021,2021-08-15,1,4972.0,6348,Jonathan India,1,1,0,0,0,92.9,1,8,6,12,27,18,6,0,3,28
1758931,57167,2021,2021-08-15,1,5079.0,290,DJ LeMahieu,1,1,0,0,0,93.6,1,8,6,24,10,5,18,34,3,11
1761926,55229,2021,2021-08-16,1,4412.0,5201,Brandon Nimmo,1,1,0,0,0,94.1,1,8,0,15,9,21,17,28,3,3
1761068,55723,2021,2021-08-16,1,900.0,4730,Matthew Duffy,1,1,0,0,0,84.2,0,8,0,26,26,6,4,53,2,30
1762820,55768,2021,2021-08-16,1,4438.0,5599,Shohei Ohtani,1,1,0,0,0,98.8,1,8,0,9,5,16,12,16,3,19
1760186,56518,2021,2021-08-16,1,5340.0,5870,Fernando Tatis Jr.,1,1,0,0,0,97.7,1,8,0,27,15,7,22,3,3,8
1762525,57081,2021,2021-08-16,1,4172.0,4823,Mark Canha,1,1,0,0,0,87.9,0,8,0,24,12,5,19,10,5,11
1765776,54938,2021,2021-08-17,1,936.0,4519,Kolten Wong,1,1,0,0,0,88.6,0,8,1,17,7,23,15,1,5,27
1763376,55454,2021,2021-08-17,1,5312.0,5199,Adam Frazier,1,1,0,0,0,93.6,1,8,1,27,15,7,22,15,3,8
1765028,55713,2021,2021-08-17,1,5571.0,5512,Ozzie Albies,1,1,0,0,0,96.0,1,8,1,2,11,12,1,46,5,0
1766821,56208,2021,2021-08-17,1,6068.0,5201,Brandon Nimmo,1,1,0,0,0,93.3,1,8,1,15,9,21,17,33,5,3
1764209,57214,2021,2021-08-17,1,6126.0,5599,Shohei Ohtani,1,1,0,0,0,91.4,1,8,1,1,5,8,12,5,3,4
1767054,57493,2021,2021-08-17,1,5357.0,4703,Enrique Hernandez,1,1,0,0,0,92.3,1,8,1,9,24,16,3,25,5,19
1768839,54847,2021,2021-08-18,1,4639.0,5201,Brandon Nimmo,1,1,0,0,0,93.9,1,8,2,15,9,21,17,2,3,3
1769501,55046,2021,2021-08-18,1,605.0,4823,Mark Canha,1,1,0,0,0,92.4,1,8,2,24,12,5,19,31,3,11
1770601,55913,2021,2021-08-18,1,6243.0,5599,Shohei Ohtani,1,1,0,0,0,93.2,1,8,2,1,5,8,12,50,3,4
1767641,56186,2021,2021-08-18,1,5542.0,4279,Rafael Ortega,1,1,0,0,0,90.1,1,8,2,26,26,6,4,52,3,30
1773338,55903,2021,2021-08-19,1,5183.0,5065,Max Kepler,1,1,0,0,0,93.6,1,8,3,9,8,16,16,20,3,19
1771730,56092,2021,2021-08-19,1,5447.0,4668,Miguel Rojas,1,1,0,0,0,97.2,1,8,3,26,2,6,14,35,5,30
1771989,56205,2021,2021-08-19,1,6012.0,4823,Mark Canha,1,1,0,0,0,94.2,1,8,3,24,12,5,19,11,3,11
1774195,56751,2021,2021-08-19,1,519.0,4519,Kolten Wong,1,1,0,0,0,89.0,0,8,3,17,7,23,15,23,3,27
1775737,55481,2021,2021-08-20,1,5584.0,5201,Brandon Nimmo,1,1,0,0,0,94.9,1,8,4,5,9,11,17,54,3,17
1778585,55830,2021,2021-08-20,1,4626.0,4387,Robbie Grossman,1,1,0,0,0,94.4,1,8,4,20,1,26,9,45,3,13
1774838,57007,2021,2021-08-20,1,4887.0,5090,J.P. Crawford,1,1,0,0,0,92.4,1,8,4,3,17,9,24,32,5,5
1776847,57251,2021,2021-08-20,1,5019.0,5163,Whit Merrifield,1,1,0,0,0,87.6,0,8,4,25,4,4,11,57,5,18
1779894,54969,2021,2021-08-21,1,677.0,5201,Brandon Nimmo,1,1,0,0,0,92.0,1,8,5,5,9,11,17,40,3,17
1782486,55587,2021,2021-08-21,1,5081.0,5422,Austin Slater,1,1,0,0,0,92.8,1,8,5,11,16,17,23,47,5,16
1781276,56106,2021,2021-08-21,1,4438.0,5065,Max Kepler,1,1,0,0,0,98.1,1,8,5,9,8,16,16,16,3,19
1782799,56525,2021,2021-08-21,1,4900.0,4251,Brock Holt,1,1,0,0,0,93.2,1,8,5,23,20,3,27,12,3,20
1780989,56559,2021,2021-08-21,1,407.0,5144,Ben Gamel,1,1,0,0,0,89.8,0,8,5,17,14,23,21,19,3,27
1779145,56589,2021,2021-08-21,1,4346.0,6296,Derek Hill,1,1,0,0,0,89.4,0,8,5,20,1,26,9,17,3,13
1783096,56725,2021,2021-08-21,1,4207.0,5512,Ozzie Albies,1,1,0,0,0,91.1,1,8,5,21,11,2,1,38,3,10
1780677,56802,2021,2021-08-21,1,5246.0,4814,Odubel Herrera,1,1,0,0,0,92.2,1,8,5,14,13,20,20,21,3,29
1780171,56891,2021,2021-08-21,1,900.0,4668,Miguel Rojas,1,1,0,0,0,83.9,0,8,5,26,2,6,14,53,2,30
1785646,55386,2021,2021-08-22,1,936.0,6129,Yoshitomo Tsutsugo,1,1,0,0,0,86.7,0,8,6,17,14,23,21,1,5,27
1785020,55920,2021,2021-08-22,1,5028.0,6003,LaMonte Wade Jr,1,1,0,0,0,92.0,1,8,6,11,16,17,23,13,2,16
1783993,56264,2021,2021-08-22,1,4946.0,6296,Derek Hill,1,1,0,0,0,93.4,1,8,6,20,1,26,9,48,5,13
1786469,56790,2021,2021-08-22,1,4971.0,6061,Josh Rojas,1,1,0,0,0,95.4,1,8,6,27,0,7,0,22,3,8
1788562,55325,2021,2021-08-23,1,4708.0,5879,Connor Joe,1,1,0,0,0,87.7,0,8,0,25,29,4,8,30,5,18
1787666,55825,2021,2021-08-23,1,931.0,5163,Whit Merrifield,1,1,0,0,0,87.9,0,8,0,3,4,9,11,58,3,5
1787982,56487,2021,2021-08-23,1,723.0,6539,Yonny Hernandez,1,1,0,0,0,95.1,1,8,0,23,20,3,27,41,3,20
1790978,54976,2021,2021-08-24,1,5933.0,5090,J.P. Crawford,1,1,0,0,0,90.1,1,8,1,11,17,17,24,8,3,16
1789450,55047,2021,2021-08-24,1,5754.0,6348,Jonathan India,1,1,0,0,0,96.1,1,8,1,6,27,13,6,9,2,1
1791273,55627,2021,2021-08-24,1,6297.0,5163,Whit Merrifield,1,1,0,0,0,91.6,1,8,1,3,4,9,11,36,3,5
1790666,56013,2021,2021-08-24,1,181.0,290,DJ LeMahieu,1,1,0,0,0,94.9,1,8,1,10,10,1,18,6,5,22
1791805,57001,2021,2021-08-24,1,5091.0,6123,Luis Robert,1,1,0,0,0,94.7,1,8,1,20,25,26,5,26,3,13
1796950,55220,2021,2021-08-25,1,4887.0,5163,Whit Merrifield,1,1,0,0,0,93.7,1,8,2,3,4,9,11,32,5,5
1793930,55895,2021,2021-08-25,1,5019.0,5879,Connor Joe,1,1,0,0,0,88.0,0,8,2,25,29,4,8,57,5,18
1793690,56058,2021,2021-08-25,1,4446.0,5776,Brandon Lowe,1,1,0,0,0,98.4,1,8,2,12,19,18,26,59,3,28
1794693,56059,2021,2021-08-25,1,4626.0,5087,Tim Anderson,1,1,0,0,0,94.3,1,8,2,20,25,26,5,45,3,13
1795541,56069,2021,2021-08-25,1,5440.0,6348,Jonathan India,1,1,0,0,0,95.4,1,8,2,6,27,13,6,4,5,1
1794132,56147,2021,2021-08-25,1,4539.0,6003,LaMonte Wade Jr,1,1,0,0,0,93.0,1,8,2,8,16,15,23,49,5,21
1794378,56482,2021,2021-08-25,1,519.0,6296,Derek Hill,1,1,0,0,0,88.3,0,8,2,17,1,23,9,23,3,27
1796598,57155,2021,2021-08-25,1,5372.0,5065,Max Kepler,1,1,0,0,0,93.6,1,8,2,23,8,3,16,42,3,20
1799137,55767,2021,2021-08-26,1,5866.0,5163,Whit Merrifield,1,1,0,0,0,90.7,1,8,3,16,4,22,11,56,2,6
1797914,56198,2021,2021-08-26,1,3616.0,5008,Trea Turner,1,1,0,0,0,84.9,0,8,3,14,6,20,13,55,2,29
1798178,57006,2021,2021-08-26,1,4346.0,5087,Tim Anderson,1,1,0,0,0,90.1,1,8,3,20,25,26,5,17,3,13
1801819,55098,2021,2021-08-27,1,4172.0,5687,Michael Hermosillo,1,1,0,0,0,87.0,0,8,4,24,26,5,4,10,5,11
1802201,55269,2021,2021-08-27,1,4207.0,5776,Brandon Lowe,1,1,0,0,0,79.0,0,8,4,21,19,2,26,38,1,10
1802454,56377,2021,2021-08-27,1,5081.0,290,DJ LeMahieu,1,1,0,0,0,93.3,1,8,4,11,10,17,18,47,5,16
1805675,56540,2021,2021-08-27,1,4972.0,6061,Josh Rojas,1,1,0,0,0,93.4,1,8,4,12,0,18,0,0,3,28
1802776,56600,2021,2021-08-27,1,5517.0,5422,Austin Slater,1,1,0,0,0,92.8,1,8,4,10,16,1,23,39,3,22
1805390,57221,2021,2021-08-27,1,1367.0,5582,Victor Robles,1,1,0,0,0,88.8,0,8,4,8,23,15,29,44,3,21
1807160,55227,2021,2021-08-28,1,4462.0,6061,Josh Rojas,1,1,0,0,0,92.6,1,8,5,12,0,18,0,29,3,28
1807440,55300,2021,2021-08-28,1,5187.0,5163,Whit Merrifield,1,1,0,0,0,90.6,1,8,5,16,4,22,11,51,3,6
1806607,55494,2021,2021-08-28,1,5028.0,290,DJ LeMahieu,1,1,0,0,0,96.3,1,8,5,11,10,17,18,13,3,16
1807978,55679,2021,2021-08-28,1,4582.0,5905,Lane Thomas,1,1,0,0,0,91.9,1,8,5,8,23,15,29,37,5,21
1808847,57144,2021,2021-08-28,1,605.0,4279,Rafael Ortega,1,1,0,0,0,92.0,1,8,5,24,26,5,4,31,3,11
1810092,57218,2021,2021-08-28,1,5571.0,6348,Jonathan India,1,1,0,0,0,98.2,1,8,5,2,27,12,6,46,3,0
1814116,55208,2021,2021-08-29,1,6012.0,4279,Rafael Ortega,1,1,0,0,0,96.2,1,8,6,24,26,5,4,11,3,11
1812035,56864,2021,2021-08-29,1,6271.0,6003,LaMonte Wade Jr,1,1,0,0,0,94.0,1,8,6,10,16,1,23,18,3,22
1816670,55156,2021,2021-08-30,1,5447.0,5975,Tommy Edman,1,1,0,0,0,96.5,1,8,0,26,18,6,25,35,3,30
1814707,55346,2021,2021-08-30,1,5495.0,533,Jose Altuve,1,1,0,0,0,89.4,0,8,0,16,3,22,10,7,2,6
1815284,55489,2021,2021-08-30,1,5093.0,5512,Ozzie Albies,1,1,0,0,0,78.6,0,8,0,5,11,11,1,27,1,17
1817282,55810,2021,2021-08-30,1,6126.0,5947,Luis Arraez,1,1,0,0,0,92.2,1,8,0,1,8,8,16,5,3,4
1815012,56191,2021,2021-08-30,1,4626.0,5583,Austin Hays,1,1,0,0,0,93.8,1,8,0,20,22,26,2,45,3,13
1820643,55237,2021,2021-08-31,1,6243.0,551,Josh Harrison,1,1,0,0,0,94.3,1,8,1,1,12,8,19,50,3,4
1817815,55412,2021,2021-08-31,1,5584.0,5512,Ozzie Albies,1,1,0,0,0,94.2,1,8,1,5,11,11,1,54,3,17
1820383,55444,2021,2021-08-31,1,5079.0,5144,Ben Gamel,1,1,0,0,0,93.2,1,8,1,24,14,5,21,34,3,11
1817526,55465,2021,2021-08-31,1,5866.0,533,Jose Altuve,1,1,0,0,0,94.7,1,8,1,16,3,22,10,56,3,6
1821249,55617,2021,2021-08-31,1,4346.0,5784,Cedric Mullins,1,1,0,0,0,90.5,1,8,1,20,22,26,2,17,3,13
1819785,55866,2021,2021-08-31,1,525.0,5879,Connor Joe,1,1,0,0,0,92.1,1,8,1,19,29,25,8,24,3,24
1819270,56543,2021,2021-08-31,1,3659.0,3628,Freddy Galvis,1,1,0,0,0,92.8,1,8,1,22,13,27,20,43,5,23
2012042,57175,2021,2021-08-31,1,4582.0,4450,Corey Dickerson,1,1,0,0,0,91.9,1,8,1,8,2,15,14,37,5,21
1823314,55147,2021,2021-09-01,1,4412.0,4618,Jace Peterson,1,1,0,0,0,94.5,1,9,2,15,7,21,15,28,3,3
1824769,55408,2021,2021-09-01,1,900.0,5975,Tommy Edman,1,1,0,0,0,83.5,0,9,2,26,18,6,25,53,2,30
1823039,56845,2021,2021-09-01,1,677.0,4768,Joc Pederson,1,1,0,0,0,94.3,1,9,2,5,11,11,1,40,3,17
1821533,57177,2021,2021-09-01,1,4946.0,5784,Cedric Mullins,1,1,0,0,0,94.7,1,9,2,20,22,26,2,48,5,13
1826854,55906,2021,2021-09-02,1,6068.0,4519,Kolten Wong,1,1,0,0,0,94.1,1,9,3,15,7,21,15,33,5,3
1830952,55603,2021,2021-09-03,1,4639.0,5008,Trea Turner,1,1,0,0,0,94.7,1,9,4,15,6,21,13,2,3,3
1830731,55779,2021,2021-09-03,1,5340.0,5512,Ozzie Albies,1,1,0,0,0,96.9,1,9,4,27,11,7,1,3,3,8
1829720,56378,2021,2021-09-03,1,5684.0,5975,Tommy Edman,1,1,0,0,0,93.3,1,9,4,6,18,13,25,14,3,1
1830072,56652,2021,2021-09-03,1,723.0,5850,Myles Straw,1,1,0,0,0,96.9,1,9,4,23,28,3,7,41,3,20
1833390,54959,2021,2021-09-04,1,5312.0,5512,Ozzie Albies,1,1,0,0,0,93.8,1,9,5,27,11,7,1,15,3,8
1833978,55178,2021,2021-09-04,1,5357.0,5784,Cedric Mullins,1,1,0,0,0,92.2,1,9,5,9,22,16,2,25,3,19
1833679,55282,2021,2021-09-04,1,5091.0,551,Josh Harrison,1,1,0,0,0,94.5,1,9,5,20,12,26,19,26,3,13
1833096,55891,2021,2021-09-04,1,5246.0,682,Michael Brantley,1,1,0,0,0,90.8,1,9,5,14,3,20,10,21,2,29
1834621,56341,2021,2021-09-04,1,4708.0,5910,Cole Tucker,1,1,0,0,0,86.7,0,9,5,25,14,4,21,30,3,18
1835993,56896,2021,2021-09-04,1,5542.0,4387,Robbie Grossman,1,1,0,0,0,92.8,1,9,5,26,1,6,9,52,3,30
1840379,55173,2021,2021-09-05,1,5019.0,6282,Ke'Bryan Hayes,1,1,0,0,0,88.6,0,9,6,25,14,4,21,57,5,18
1840035,55542,2021,2021-09-05,1,5754.0,5975,Tommy Edman,1,1,0,0,0,95.6,1,9,6,6,18,13,25,9,2,1
1841036,55588,2021,2021-09-05,1,5447.0,6364,Akil Baddoo,1,1,0,0,0,96.8,1,9,6,26,1,6,9,35,3,30
1839743,56699,2021,2021-09-05,1,4626.0,551,Josh Harrison,1,1,0,0,0,94.6,1,9,6,20,12,26,19,45,3,13
1841807,56387,2021,2021-09-06,1,5440.0,4814,Odubel Herrera,1,1,0,0,0,95.8,1,9,0,6,13,13,20,4,3,1
1842644,56445,2021,2021-09-06,1,5183.0,4608,George Springer,1,1,0,0,0,93.8,1,9,0,9,21,16,28,20,5,19
1843861,56721,2021,2021-09-06,1,3659.0,4486,Jonathan Villar,1,1,0,0,0,93.6,1,9,0,22,9,27,17,43,5,23
1842905,57202,2021,2021-09-06,1,4887.0,5090,J.P. Crawford,1,1,0,0,0,94.0,1,9,0,3,17,9,24,32,5,5
1848150,55317,2021,2021-09-07,1,4900.0,6067,Randy Arozarena,1,1,0,0,0,85.1,0,9,1,23,19,3,26,12,0,20
1845219,55562,2021,2021-09-07,1,407.0,5008,Trea Turner,1,1,0,0,0,88.8,0,9,1,17,6,23,13,19,3,27
1847259,56460,2021,2021-09-07,1,5517.0,5905,Lane Thomas,1,1,0,0,0,90.2,1,9,1,10,23,1,29,39,3,22
1846405,56838,2021,2021-09-07,1,4438.0,4450,Corey Dickerson,1,1,0,0,0,97.9,1,9,1,9,21,16,28,16,3,19
1853624,54850,2021,2021-09-08,1,936.0,5008,Trea Turner,1,1,0,0,0,87.2,0,9,2,17,6,23,13,1,5,27
1850099,54997,2021,2021-09-08,1,5684.0,4814,Odubel Herrera,1,1,0,0,0,94.7,1,9,2,6,13,13,20,14,3,1
1849544,55238,2021,2021-09-08,1,5028.0,6123,Luis Robert,1,1,0,0,0,97.0,1,9,2,11,25,17,5,13,3,16
1853304,55435,2021,2021-09-08,1,3616.0,5722,David Fletcher,1,1,0,0,0,94.5,1,9,2,14,5,20,12,55,3,29
1852706,55467,2021,2021-09-08,1,4971.0,4651,Tommy La Stella,1,1,0,0,0,95.3,1,9,2,27,16,7,23,22,3,8
